post_id,postUser,timestamp,combined_tokens,likesCount,commentsCount,score_segtiment,keywords_comments,keywords_posts
21,gisele,2023-05-21 18:55:47+00:00,"['used', 'think', 'make', 'difference', 'one', 'person', 'enormous', 'world', 'much', 'early', 'understood', 'amplify', 'change', 'essential', 'join', 'forces', 'trough', 'dedication', 'collaboration', 'everything', 'possible', 'bottom', 'heart', 'want', 'thank', 'everyone', 'luz', 'alliance', 'gala', 'yesterday', 'helping', 'us', 'support', 'nature', 'together', 'able', 'raise', 'funds', 'help', 'many', 'people', 'projects', 'brazil', 'special', 'thanks', 'amazing', 'ivetesangalo', 'robinrobertsgma', 'ingridsilva', 'brazilfound', 'desmond', 'tutu', 'said', 'little', 'bit', 'good', 'little', 'bits', 'good', 'put', 'together', 'overwhelm', 'world', 'costumava', 'pensar', 'como', 'posso', 'fazer', 'diferença', 'sou', 'apenas', 'uma', 'pessoa', 'neste', 'mundo', 'enorme', 'e', 'há', 'tanto', 'para', 'ser', 'feito', 'mas', 'desde', 'cedo', 'percebi', 'que', 'para', 'amplificar', 'mudança', 'é', 'fundamental', 'unir', 'forças', 'e', 'que', 'através', 'da', 'dedicação', 'e', 'colaboração', 'tudo', 'é', 'possível', 'fundo', 'coração', 'quero', 'agradecer', 'todos', 'os', 'que', 'estiveram', 'ontem', 'na', 'gala', 'da', 'luz', 'alliance', 'ajudando', 'nos', 'apoiar', 'natureza', 'juntos', 'conseguimos', 'arrecadar', 'fundos', 'que', 'vão', 'ajudar', 'muitas', 'pessoas', 'e', 'projetos', 'brasil', 'um', 'agradecimento', 'especial', 'às', 'incríveis', 'ivetesangalo', 'robinrobertsgma', 'ingridsilva', 'e', 'brazilfound', 'como', 'disse', 'desmond', 'tutu', 'faça', 'seu', 'pouco', 'de', 'bem', 'onde', 'você', 'estiver', 'são', 'esses', 'pequenos', 'pedaços', 'de', 'bem', 'juntos', 'que', 'inundam', 'mundo', 'folded hands']",360447,2720,0.2755555555555556,"['clapping_hands', 'amazing', 'beautiful', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['gala', 'alliance', 'think', 'e', 'luz', 'bem', 'make', 'que', 'brazilfound', 'difference', 'world', 'used']"
22,gisele,2023-06-05 14:49:32+00:00,"['mother', 'nature', 'greatest', 'teacher', 'shows', 'us', 'everything', 'interconnected', 'interdependent', 'power', 'comes', 'diversity', 'depends', 'survival', 'like', 'people', 'differences', 'strengths', 'get', 'stronger', 'work', 'together', 'nature', 'judge', 'divide', 'nurtures', 'reminds', 'us', 'every', 'form', 'life', 'sacred', 'important', 'special', 'role', 'creating', 'balance', 'life', 'flourish', 'nature', 'answers', 'observing', 'mirroring', 'back', 'example', 'thrive', 'home', 'choices', 'create', 'future', 'worldenvironmentday', 'mãe', 'natureza', 'é', 'nossa', 'maior', 'professora', 'ela', 'nos', 'mostra', 'que', 'tudo', 'está', 'interligado', 'interconectado', 'seu', 'poder', 'vem', 'de', 'sua', 'diversidade', 'e', 'ela', 'depende', 'disso', 'para', 'sobreviver', 'assim', 'como', 'com', 'pessoas', 'nossas', 'diferenças', 'nos', 'complementam', 'e', 'nos', 'tornamos', 'mais', 'fortes', 'quando', 'trabalhamos', 'juntos', 'natureza', 'não', 'julga', 'ou', 'divide', 'ela', 'nutre', 'ela', 'nos', 'lembra', 'que', 'toda', 'forma', 'de', 'vida', 'é', 'sagrada', 'e', 'importante', 'e', 'tem', 'seu', 'papel', 'fundamental', 'para', 'trazer', 'equilíbrio', 'para', 'que', 'toda', 'vida', 'possa', 'florescer', 'natureza', 'tem', 'muitas', 'respostas', 'e', 'observando', 'e', 'seguindo', 'seu', 'exemplo', 'podemos', 'todos', 'prosperar', 'esta', 'é', 'nossa', 'casa', 'e', 'nossas', 'escolhas', 'criam', 'nosso', 'futuro', 'diamundialdomeioambiente', 'deciduous tree', 'globe showing Americas', 'world', 'environment', 'day', 'dia', 'mundialdo', 'meio', 'ambiente']",420347,2504,-0.23625000000000004,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de']","['mother', 'e', 'globe showing Americas', 'ela', 'greatest', 'nos', 'seu', 'shows', 'nature', 'natureza']"
23,gisele,2023-05-14 22:12:36+00:00,"['happy', 'mother', 'day', 'mom', 'infinite', 'love', 'move', 'mountains', 'sending', 'love', 'reverence', 'especially', 'mom', 'wonder', 'woman', 'warrior', 'raised', 'six', 'daughters', 'much', 'love', 'care', 'love', 'mom', 'feliz', 'dia', 'das', 'mães', 'para', 'todas', 'mamães', 'que', 'com', 'seu', 'amor', 'infinito', 'podem', 'mover', 'montanhas', 'envio', 'vocês', 'todo', 'meu', 'amor', 'e', 'reverência', 'especialmente', 'para', 'minha', 'mãe', 'minha', 'mulher', 'maravilha', 'uma', 'guerreira', 'que', 'criou', 'seis', 'filhas', 'com', 'tanto', 'amor', 'e', 'carinho', 'te', 'amo', 'mãe']",634005,2259,0.36428571428571427,"['de', 'que', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'love', 'amazing', 'beautiful', 'clapping_hands'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['mãe', 'love', 'minha', 'que', 'para', 'happy', 'day', 'mother', 'amor', 'mom', 'infinite']"
24,gisele,2023-05-02 19:32:40+00:00,"['back', 'met', 'gala', 'honor', 'karl', 'incredible', 'body', 'work', 'special', 'feel', 'grateful', 'got', 'know', 'privilege', 'working', 'create', 'many', 'memories', 'throughout', 'years', 'dearly', 'missed', 'many', 'legacy', 'lives', 'forever', 'thank', 'chanelofficial', 'georgecortina', 'davidvoncannon', 'georgisandev', 'ashlie_johnson', 'getting', 'ready', 'amazing', 'night', 'estar', 'de', 'volta', 'ao', 'met', 'gala', 'para', 'homenagear', 'karl', 'e', 'seu', 'incrível', 'trabalho', 'foi', 'muito', 'especial', 'sinto', 'muito', 'grata', 'por', 'tê', 'lo', 'conhecido', 'e', 'ter', 'tido', 'privilégio', 'de', 'trabalhar', 'com', 'ele', 'e', 'ter', 'criado', 'tantas', 'boas', 'memórias', 'ao', 'longo', 'dos', 'anos', 'ele', 'faz', 'muita', 'falta', 'mas', 'seu', 'legado', 'será', 'eterno', 'obrigada', 'chanel', 'georgecortina', 'davidvoncannon', 'georgisandev', 'ashlie_johnson', 'por', 'preparar', 'para', 'esta', 'noite', 'tão', 'especial']",1343038,16342,0.5206250000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","['gala', 'georgecortina', 'chanel', 'e', 'met', 'ele', 'chanelofficial', 'karl', 'back', 'ter', 'many', 'muito']"
25,gisele,2023-05-04 16:43:31+00:00,"['ready', 'summer', 'new', 'jimmychoo', 'campaign', 'jimmychoo', 'nova', 'campanha', 'de', 'verão', 'da', 'jimmy', 'choo', 'jimmy', 'choo']",641945,5461,0.48666666666666675,"['que', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","['new', 'jimmychoo', 'campaign', 'verão', 'campanha', 'jimmy', 'ready', 'summer', 'nova', 'choo']"
26,gisele,2023-04-26 18:23:39+00:00,"['words', 'express', 'gratitude', 'places', 'like', 'lotushouseshelter', 'largest', 'women', 'shelter', 'america', 'provide', 'allows', 'women', 'children', 'heal', 'reclaim', 'lives', 'build', 'foundation', 'future', 'grateful', 'help', 'fund', 'building', 'new', 'children', 'village', 'bring', 'education', 'play', 'creating', 'new', 'possibilities', 'children', 'need', 'não', 'tenho', 'palavras', 'para', 'expressar', 'quão', 'grata', 'sou', 'por', 'lugares', 'como', 'lotushouseshelter', 'maior', 'abrigo', 'para', 'mulheres', 'da', 'américa', 'pois', 'fornecem', 'um', 'refúgio', 'seguro', 'que', 'permite', 'que', 'mulheres', 'e', 'crianças', 'possam', 'recuperar', 'suas', 'vidas', 'e', 'construir', 'uma', 'base', 'para', 'futuro', 'sou', 'grata', 'por', 'poder', 'ajudar', 'financiar', 'construção', 'da', 'nova', 'aldeia', 'das', 'crianças', 'um', 'lugar', 'que', 'trará', 'educação', 'e', 'diversão', 'criando', 'novas', 'possibilidades', 'para', 'crianças', 'carentes']",115366,1446,0.19704545454545458,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['gratitude', 'e', 'grata', 'crianças', 'sou', 'express', 'words', 'que', 'places', 'para', 'children', 'like']"
27,rhyancaminske,2023-06-02 01:50:26+00:00,"['happy', 'june', 'loving', 'amazon', 'tanks', 'summer', 'come', 'pack', '3', 'multiple', 'color', 'options', 'amazonfinds', 'amazonstyle', 'summeroutfit', 'croppedtank', 'amazonfashion', 'jeanshorts', 'levisshorts', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'hairgrowth', 'blondehaircolor', 'hairsupplements', 'follow', 'shop', 'rhyancaminske', 'shop', 'ltk', 'app', 'shop', 'post', 'get', 'exclusive', 'app', 'content', 'liketkit', 'shop', 'ltk', 'amazonfinds', 'amazonstyle', 'summeroutfit', 'croppedtank', 'amazonfashion', 'jeanshorts', 'levisshorts', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'hairgrowth', 'blondehaircolor', 'hairsupplements', 'liketkit']",206,21,0.23500000000000004,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['amazonfashion', 'croppedtank', 'everydaystyle', 'jeanshorts', 'levisshorts', 'shop', 'casualstyle', 'summeroutfit', 'amazonfinds', 'hairsupplements', 'amazonstyle']"
28,rhyancaminske,2023-05-15 02:06:35+00:00,"['ones', 'call', 'mom', 'white heart']",209,10,0.729,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'amazing', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","['white heart', 'white', 'call', 'ones', 'mom', 'heart']"
29,rhyancaminske,2023-05-30 00:21:55+00:00,"['white heart', 'blue heart']",171,6,0.32833333333333337,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['wow', 'like', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['blue', 'white heart', 'white', 'blue heart', 'heart']"
30,rhyancaminske,2023-05-17 12:36:01+00:00,"['conference', 'things', 'ton', 'talking', 'walking', 'granola', 'bars', 'hottest', 'cocktail', 'hour', 'ever', 'mvps', 'loafers', 'comfortable', 'super', 'cute', 'second', 'work', 'pants', 'need', 'every', 'color', 'workclothes', 'workpants', 'officeoutfit', 'workoutfit', 'blazer', 'workoutfitideas', 'workflats', 'loafers', 'oldnavyfinds', 'worktravel', 'worktrip', 'womensworkpants', 'womensworkwear', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'workshoes', 'follow', 'shop', 'rhyancaminske', 'shop', 'ltk', 'app', 'shop', 'post', 'get', 'exclusive', 'app', 'content', 'liketkit', 'shop', 'ltk', 'woman', 'medium-light skin tone', 'laptop', 'workclothes', 'workpants', 'officeoutfit', 'workoutfit', 'blazer', 'workoutfitideas', 'workflats', 'loafers', 'oldnavyfinds', 'worktravel', 'worktrip', 'womensworkpants', 'womensworkwear', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'workshoes', 'liketkit']",122,13,0.5451851851851852,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'look', 'amazing', 'beautiful', 'clapping_hands'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['workoutfitideas', 'womensworkwear', 'workclothes', 'workoutfit', 'shop', 'casualstyle', 'oldnavyfinds', 'loafers', 'workshoes', 'workpants', 'officeoutfit']"
31,rhyancaminske,2023-06-05 17:44:13+00:00,"['mondays', 'great', 'love', 'job', 'new', 'role', '5', 'months', 'never', 'happier', 'career', 'remember', 'nervous', 'making', 'wrong', 'decision', 'full', 'blown', 'meltdowns', 'annoyed', 'make', 'change', 'sooner', 'happy', 'monday', 'everyone', 'shoes', 'loving', 'work', 'everyday', 'wear', 'businesscasual', 'workclothes', 'workoutfit', 'worktravel', 'businesstravel', 'workshoes', 'workclothes', 'carryon', 'carryonsuitcase', 'blazeroutfit', 'sales', 'salescareer', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'follow', 'shop', 'rhyancaminske', 'shop', 'ltk', 'app', 'shop', 'post', 'get', 'exclusive', 'app', 'content', 'liketkit', 'shop', 'ltk', 'weary face', 'businesscasual', 'workclothes', 'workoutfit', 'worktravel', 'businesstravel', 'workshoes', 'carryon', 'carryonsuitcase', 'blazeroutfit', 'sales', 'salescareer', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'liketkit']",101,11,0.5700000000000001,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['look', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'look', 'fire', 'beautiful', 'clapping_hands'] ['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","['blazeroutfit', 'businesscasual', 'workclothes', 'workoutfit', 'wear', 'shop', 'shoes', 'workshoes', 'worktravel']"
32,rhyancaminske,2023-05-18 17:17:20+00:00,"['one', 'best', 'parts', 'dc', 'week', 'getting', 'dinner', 'sister', 'law', 'heathercaminske', 'boyfriend', 'chasewbarlow', 'obvi', 'pre', 'dinner', 'hair', 'selfie', 'obsessed', 'color', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'lowlights', 'moneypiece', 'hairgrowth', 'blondehaircolor', 'washingtondc', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'lowlights', 'moneypiece', 'hairgrowth', 'blondehaircolor', 'washingtondc']",124,9,0.2566666666666667,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","['blondehaircolor', 'one', 'haircolorinspo', 'blondehighlights', 'parts', 'best', 'week', 'haircolorgoals', 'dc', 'hairgoals', 'dinner', 'blondebabylights']"
33,rhyancaminske,2023-04-21 01:58:57+00:00,"['tbt', 'dinner', 'dates', 'karrlton', 'favorite', 'food', 'might', 'horrible', 'fine', 'long', 'drinks', 'good', 'bodysuit', 'nightoutoutfit', 'outfitinspo', 'abercrombiestyle', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'hairgrowth', 'blondehaircolor', 'follow', 'shop', 'rhyancaminske', 'shop', 'ltk', 'app', 'shop', 'post', 'get', 'exclusive', 'app', 'content', 'liketkit', 'shop', 'ltk', 'people with bunny ears', 'white heart', 'people with bunny ears', 'face with tears of joy', 'bodysuit', 'nightoutoutfit', 'outfitinspo', 'abercrombiestyle', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'hairgoals', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'hairgrowth', 'blondehaircolor', 'liketkit']",174,9,0.4925,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['gorgeous', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['no', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['please', 'like', 'amazing', 'beautiful', 'clapping_hands'] ['gorgeous', 'red_heart', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'gorgeous', 'amazing', 'beautiful', 'clapping_hands'] ['fire', 'love', 'firefirefire', 'amazing', 'beautiful'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['abercrombiestyle', 'bodysuit', 'outfitinspo', 'ears', 'nightoutoutfit', 'everydaystyle', 'bunny', 'shop', 'casualstyle']"
34,rhyancaminske,2023-05-15 02:02:44+00:00,"['happy', 'mother', 'day', 'wishing', 'mom', 'sister', 'extra', 'special', 'mother', 'day', 'love', 'much']",126,3,0.6166666666666667,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['beautiful', 'red_heart', 'amazing', 'clapping_hands', 'de']","['sister', 'wishing', 'day', 'extra', 'mother', 'happy', 'mom']"
35,rhyancaminske,2023-04-16 14:27:10+00:00,"['3', 'ab', 'workouts', 'loving', 'normally', 'hate', 'core', 'hate', 'traditional', 'crunches', 'moves', 'hurt', 'lower', 'back', 'made', 'look', 'forward', 'core', 'tried', 'new', 'moves', 'week', 'love', 'want', 'share', 'video', 'people', 'use', 'hold', 'phone', 'film', 'gym', 'abworkout', 'standingabs', 'coreworkout', 'corestrength', 'abworkouts', 'abworkoutsforwomen', 'mombod', 'mombody', 'abday', 'coreday', 'coretraining', 'coreexercises', 'abexercises', 'nvgtnleggings', 'corestabilitytraining', 'abworkout', 'standingabs', 'coreworkout', 'corestrength', 'abworkouts', 'abworkoutsforwomen', 'mombod', 'mombody', 'abday', 'coreday', 'coretraining', 'coreexercises', 'abexercises', 'nvgtnleggings', 'corestabilitytraining']",146,13,0.18315476190476193,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['love', 'clapping_hands', 'amazing', 'beautiful', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['like', 'amazing', 'beautiful', 'clapping_hands', 'de']","['abworkout', 'mombod', 'hate', 'core', 'nvgtnleggings', 'moves', 'loving', 'ab', 'standingabs', 'workouts', 'hold', 'normally', '3', 'phone']"
36,rhyancaminske,2023-05-02 18:53:40+00:00,"['𝟚', '𝕞𝕠𝕟𝕥𝕙', 'progress', 'update', 'hair', 'supplements', 'much', 'visible', 'difference', 'definitely', 'feels', 'better', 'hair', 'takes', 'forever', 'grow', 'hopeful', 'next', 'months', 'side', 'side', 'month', '1', 'month', '2', 'pics', 'un', 'styled', '3', 'day', 'old', 'hair', 'definitely', 'feels', 'less', 'dry', 'stronger', 'clearly', 'due', 'cut', 'color', 'almost', '2', 'inch', 'dark', 'brown', 'roots', 'killing', 'interested', 'trying', 'products', 'use', 'code', 'rhyan', '10', 'hairgrowth', 'haircare', 'shampoo', 'supplements', 'hairgoals', 'hairproducts', 'damagedhair', 'damagedhaircare', 'damagedhairsolutions', 'hairsupplement', 'hairsupplements', 'growwithgoldie', 'goldielockshaircare', 'goldielocks', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'blondehaircolor', 'face with tears of joy', 'hairgrowth', 'haircare', 'shampoo', 'supplements', 'hairgoals', 'hairproducts', 'damagedhair', 'damagedhaircare', 'damagedhairsolutions', 'hairsupplement', 'hairsupplements', 'growwithgoldie', 'goldielockshaircare', 'goldielocks', 'haircolorinspo', 'blondehighlights', 'blondebabylights', 'haircolorgoals', 'blondehaircolor']",102,7,0.24937500000000004,"['gorgeous', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['gorgeous', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","['haircare', 'styled', 'update', 'hair', 'feels', '𝟚', 'supplements', 'side', 'definitely', 'progress', 'growwithgoldie', 'goldielocks', '𝕞𝕠𝕟𝕥𝕙']"
37,rhyancaminske,2023-04-17 18:43:30+00:00,"['well', 'since', 'jeans', 'big', 'hit', 'thought', 'let', 'know', 'back', 'stock', 'almost', 'sizes', 'perfect', 'date', 'night', 'itakitchenny', 'go', 'try', 'deep', 'fried', 'grilled', 'cheese', 'vodka', 'sauce', 'jeans', 'linked', 'stories', 'dm', 'send', 'abercrombiejeans', 'datenightoutfit', 'springoutfit', 'outfitinspo', 'blazeroutfit', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'longislandeats', 'longislandfood', 'summerjewelry', 'follow', 'shop', 'rhyancaminske', 'shop', 'ltk', 'app', 'shop', 'post', 'get', 'exclusive', 'app', 'content', 'liketkit', 'shop', 'ltk', 'green heart', 'abercrombiejeans', 'datenightoutfit', 'springoutfit', 'outfitinspo', 'blazeroutfit', 'casualstyle', 'everydaystyle', 'streetstyle', 'everydayoutfit', 'momstyle', 'liketoknowit', 'liketoknowitstyle', 'outfitidea', 'outfitideas', 'simplestyle', 'ootd', 'longislandeats', 'longislandfood', 'summerjewelry', 'liketkit']",135,10,0.33625000000000005,"['like', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'look', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands'] ['gorgeous', 'smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","['blazeroutfit', 'summerjewelry', 'jeans', 'outfitinspo', 'abercrombiejeans', 'shop', 'springoutfit', 'casualstyle', 'datenightoutfit']"
