post_id,commentUser,timestamp,polarity,sentiment,keywords_comments,keywords_posts,interaction_sequence
581,ralleyalex90,2023-06-01 03:44:41+00:00,0.2744,neutral,"['red_heart', 'red_heart red_heart']","['future', 'human', 'no_hashtag']","[{'post_id': 593, 'timestamp': Timestamp('2023-05-30 01:58:24+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 582, 'timestamp': Timestamp('2023-05-30 01:58:49+0000', tz='UTC'), 'polarity': 0.9683}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:33+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:39+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:41+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 585, 'timestamp': Timestamp('2023-06-01 03:44:50+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:15+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:16+0000', tz='UTC'), 'polarity': 0.1033}]"
585,ralleyalex90,2023-06-01 03:44:50+00:00,0.2744,neutral,"['red_heart', 'red_heart red_heart']","['one', 'time', 'favorite', 'shoots', 'special']","[{'post_id': 593, 'timestamp': Timestamp('2023-05-30 01:58:24+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 582, 'timestamp': Timestamp('2023-05-30 01:58:49+0000', tz='UTC'), 'polarity': 0.9683}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:33+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:39+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:41+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 585, 'timestamp': Timestamp('2023-06-01 03:44:50+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:15+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:16+0000', tz='UTC'), 'polarity': 0.1033}]"
648,ralleyalex90,2023-06-01 03:45:15+00:00,0.9456,positive,"['good pic', 'pic', 'good']","['new', 'campaign', 'valentinorendezvous', 'ribbon']","[{'post_id': 593, 'timestamp': Timestamp('2023-05-30 01:58:24+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 582, 'timestamp': Timestamp('2023-05-30 01:58:49+0000', tz='UTC'), 'polarity': 0.9683}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:33+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:39+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:41+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 585, 'timestamp': Timestamp('2023-06-01 03:44:50+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:15+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:16+0000', tz='UTC'), 'polarity': 0.1033}]"
648,ralleyalex90,2023-06-01 03:45:16+00:00,0.1033,neutral,['red_heart'],"['new', 'campaign', 'valentinorendezvous', 'ribbon']","[{'post_id': 593, 'timestamp': Timestamp('2023-05-30 01:58:24+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 582, 'timestamp': Timestamp('2023-05-30 01:58:49+0000', tz='UTC'), 'polarity': 0.9683}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:33+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:39+0000', tz='UTC'), 'polarity': 0.8812}, {'post_id': 581, 'timestamp': Timestamp('2023-06-01 03:44:41+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 585, 'timestamp': Timestamp('2023-06-01 03:44:50+0000', tz='UTC'), 'polarity': 0.2744}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:15+0000', tz='UTC'), 'polarity': 0.9456}, {'post_id': 648, 'timestamp': Timestamp('2023-06-01 03:45:16+0000', tz='UTC'), 'polarity': 0.1033}]"
132,the.strength.path,2023-06-01 03:50:20+00:00,0.0115,neutral,['links'],"['dress', 'outfit', 'happy', 'monday', 'hope', 'mama', 'wonderful']","[{'post_id': 132, 'timestamp': Timestamp('2023-06-01 03:50:20+0000', tz='UTC'), 'polarity': 0.0115}]"
602,piercingbarmx,2023-06-01 04:32:50+00:00,0.9615,positive,"['love white_heart', 'white_heart', 'love']","['wear', 'fashion', 'world', 'onset', 'long', 'summer', 'days']","[{'post_id': 602, 'timestamp': Timestamp('2023-06-01 04:32:50+0000', tz='UTC'), 'polarity': 0.9615}]"
446,nazarenacalvi,2023-06-01 04:59:49+00:00,0.9347,positive,"['welcome', 'always', 'red_heart']","['london', 'brutalism', 'buenosaires', 'argentina', 'capital', 'known']","[{'post_id': 446, 'timestamp': Timestamp('2023-06-01 04:59:49+0000', tz='UTC'), 'polarity': 0.9347}]"
434,dorothyhiggins278,2023-06-01 05:02:16+00:00,0.6624,positive,"['loose', 'fire love', 'colors', 'fire', 'fire fire']","['fashion', 'picnic', 'season', 'genderless', 'collection', 'vibrant']","[{'post_id': 530, 'timestamp': Timestamp('2023-05-23 00:22:45+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 526, 'timestamp': Timestamp('2023-05-23 00:23:41+0000', tz='UTC'), 'polarity': 0.2532}, {'post_id': 434, 'timestamp': Timestamp('2023-06-01 05:02:16+0000', tz='UTC'), 'polarity': 0.6624}, {'post_id': 436, 'timestamp': Timestamp('2023-06-01 05:02:52+0000', tz='UTC'), 'polarity': 0.728}]"
436,dorothyhiggins278,2023-06-01 05:02:52+00:00,0.728,positive,"['smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['friends', 'meeting', 'gossip', 'luar', 'fw']","[{'post_id': 530, 'timestamp': Timestamp('2023-05-23 00:22:45+0000', tz='UTC'), 'polarity': -0.0321}, {'post_id': 526, 'timestamp': Timestamp('2023-05-23 00:23:41+0000', tz='UTC'), 'polarity': 0.2532}, {'post_id': 434, 'timestamp': Timestamp('2023-06-01 05:02:16+0000', tz='UTC'), 'polarity': 0.6624}, {'post_id': 436, 'timestamp': Timestamp('2023-06-01 05:02:52+0000', tz='UTC'), 'polarity': 0.728}]"
163,closeyoureyesbutterfly,2023-06-01 06:58:28+00:00,0.8635,positive,"['fab', 'ask', 'brown', 'colour', 'bag']","['hour', 'plus', 'beauty', 'bits', 'rotation']","[{'post_id': 163, 'timestamp': Timestamp('2023-06-01 06:58:28+0000', tz='UTC'), 'polarity': 0.8635}, {'post_id': 163, 'timestamp': Timestamp('2023-06-01 17:05:39+0000', tz='UTC'), 'polarity': 0.8928}]"
159,enzhi_style,2023-06-01 08:03:59+00:00,-0.0665,neutral,['fire'],"['lazy', 'oversized', 'linen', 'degrees', 'no_hashtag']","[{'post_id': 159, 'timestamp': Timestamp('2023-06-01 08:03:59+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 159, 'timestamp': Timestamp('2023-06-01 08:04:17+0000', tz='UTC'), 'polarity': -0.0735}]"
159,enzhi_style,2023-06-01 08:04:17+00:00,-0.0735,neutral,"['в', 'smiling_face_with_heart eyes', 'smiling_face_with_heart', 'eyes']","['lazy', 'oversized', 'linen', 'degrees', 'no_hashtag']","[{'post_id': 159, 'timestamp': Timestamp('2023-06-01 08:03:59+0000', tz='UTC'), 'polarity': -0.0665}, {'post_id': 159, 'timestamp': Timestamp('2023-06-01 08:04:17+0000', tz='UTC'), 'polarity': -0.0735}]"
607,anthony_bay4,2023-06-01 08:15:28+00:00,0.1486,neutral,"['red_heart red_heart', 'red_heart']","['fashion', 'oh', 'kendall', 'jenner', 'south', 'france', 'bag', 'look']","[{'post_id': 607, 'timestamp': Timestamp('2023-06-01 08:15:28+0000', tz='UTC'), 'polarity': 0.1486}]"
163,rozenbroekmade,2023-06-01 08:23:02+00:00,0.9781,positive,"['everything smiling_face_with_heart', 'love everything', 'everything', 'love', 'smiling_face_with_heart']","['hour', 'plus', 'beauty', 'bits', 'rotation']","[{'post_id': 163, 'timestamp': Timestamp('2023-06-01 08:23:02+0000', tz='UTC'), 'polarity': 0.9781}]"
446,ragnheidur_palsdottir,2023-06-01 08:35:15+00:00,0.531,positive,['fantastic'],"['london', 'brutalism', 'buenosaires', 'argentina', 'capital', 'known']","[{'post_id': 446, 'timestamp': Timestamp('2023-06-01 08:35:15+0000', tz='UTC'), 'polarity': 0.531}]"
446,facehunter,2023-06-01 09:08:23+00:00,0.6549,positive,['smiling_face'],"['london', 'brutalism', 'buenosaires', 'argentina', 'capital', 'known']","[{'post_id': 760, 'timestamp': Timestamp('2022-10-11 19:55:34+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 756, 'timestamp': Timestamp('2022-10-18 07:03:47+0000', tz='UTC'), 'polarity': 0.008}, {'post_id': 711, 'timestamp': Timestamp('2022-10-27 20:21:36+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 728, 'timestamp': Timestamp('2022-11-15 20:10:14+0000', tz='UTC'), 'polarity': -0.0183}, {'post_id': 728, 'timestamp': Timestamp('2022-11-16 07:18:26+0000', tz='UTC'), 'polarity': 0.1618}, {'post_id': 715, 'timestamp': Timestamp('2022-11-27 16:05:46+0000', tz='UTC'), 'polarity': 0.1018}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 15:36:49+0000', tz='UTC'), 'polarity': 0.1876}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 18:44:51+0000', tz='UTC'), 'polarity': 0.7515}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:52:01+0000', tz='UTC'), 'polarity': 0.9685}, {'post_id': 696, 'timestamp': Timestamp('2022-12-06 14:54:51+0000', tz='UTC'), 'polarity': 0.022}, {'post_id': 696, 'timestamp': Timestamp('2022-12-08 06:00:12+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 693, 'timestamp': Timestamp('2022-12-13 19:23:50+0000', tz='UTC'), 'polarity': 0.8868}, {'post_id': 717, 'timestamp': Timestamp('2022-12-17 18:26:25+0000', tz='UTC'), 'polarity': 0.1441}, {'post_id': 706, 'timestamp': Timestamp('2023-01-08 16:01:38+0000', tz='UTC'), 'polarity': 0.8378}, {'post_id': 710, 'timestamp': Timestamp('2023-01-10 22:04:04+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 627, 'timestamp': Timestamp('2023-01-14 21:10:38+0000', tz='UTC'), 'polarity': 0.5084}, {'post_id': 624, 'timestamp': Timestamp('2023-01-24 11:42:35+0000', tz='UTC'), 'polarity': 0.0991}, {'post_id': 633, 'timestamp': Timestamp('2023-02-07 09:45:07+0000', tz='UTC'), 'polarity': 0.7311}, {'post_id': 804, 'timestamp': Timestamp('2023-02-11 22:55:56+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 631, 'timestamp': Timestamp('2023-02-11 22:57:05+0000', tz='UTC'), 'polarity': 0.1747}, {'post_id': 626, 'timestamp': Timestamp('2023-02-12 12:19:48+0000', tz='UTC'), 'polarity': -0.1755}, {'post_id': 542, 'timestamp': Timestamp('2023-03-01 11:53:32+0000', tz='UTC'), 'polarity': 0.7616}, {'post_id': 548, 'timestamp': Timestamp('2023-03-01 11:53:48+0000', tz='UTC'), 'polarity': -0.0968}, {'post_id': 553, 'timestamp': Timestamp('2023-03-05 16:25:16+0000', tz='UTC'), 'polarity': -0.0917}, {'post_id': 545, 'timestamp': Timestamp('2023-03-06 07:03:53+0000', tz='UTC'), 'polarity': 0.0675}, {'post_id': 623, 'timestamp': Timestamp('2023-03-14 07:57:40+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 546, 'timestamp': Timestamp('2023-04-15 18:08:57+0000', tz='UTC'), 'polarity': 0.1324}, {'post_id': 628, 'timestamp': Timestamp('2023-04-17 09:26:28+0000', tz='UTC'), 'polarity': 0.9893}, {'post_id': 731, 'timestamp': Timestamp('2023-04-19 12:26:14+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 541, 'timestamp': Timestamp('2023-04-21 17:11:24+0000', tz='UTC'), 'polarity': 0.0553}, {'post_id': 555, 'timestamp': Timestamp('2023-04-24 14:52:05+0000', tz='UTC'), 'polarity': 0.4523}, {'post_id': 551, 'timestamp': Timestamp('2023-04-26 10:09:59+0000', tz='UTC'), 'polarity': 0.0333}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:50+0000', tz='UTC'), 'polarity': 0.0303}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 08:26:20+0000', tz='UTC'), 'polarity': 0.0442}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 13:38:31+0000', tz='UTC'), 'polarity': -0.7149}, {'post_id': 573, 'timestamp': Timestamp('2023-05-06 15:14:37+0000', tz='UTC'), 'polarity': 0.0463}, {'post_id': 537, 'timestamp': Timestamp('2023-05-08 06:23:19+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 690, 'timestamp': Timestamp('2023-05-09 15:04:47+0000', tz='UTC'), 'polarity': -0.0449}, {'post_id': 448, 'timestamp': Timestamp('2023-05-14 20:18:12+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 444, 'timestamp': Timestamp('2023-05-23 17:22:57+0000', tz='UTC'), 'polarity': 0.2609}, {'post_id': 629, 'timestamp': Timestamp('2023-05-24 13:10:42+0000', tz='UTC'), 'polarity': 0.0604}, {'post_id': 443, 'timestamp': Timestamp('2023-05-27 01:37:11+0000', tz='UTC'), 'polarity': 0.2606}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:32+0000', tz='UTC'), 'polarity': 0.5525}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:45+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:23+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:57+0000', tz='UTC'), 'polarity': 0.9597}, {'post_id': 478, 'timestamp': Timestamp('2023-06-07 21:09:56+0000', tz='UTC'), 'polarity': -0.0493}, {'post_id': 527, 'timestamp': Timestamp('2023-06-09 19:14:04+0000', tz='UTC'), 'polarity': 0.0675}]"
446,facehunter,2023-06-01 09:08:57+00:00,0.9597,positive,"['visit', 'soon', 'hope', 'thanks']","['london', 'brutalism', 'buenosaires', 'argentina', 'capital', 'known']","[{'post_id': 760, 'timestamp': Timestamp('2022-10-11 19:55:34+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 756, 'timestamp': Timestamp('2022-10-18 07:03:47+0000', tz='UTC'), 'polarity': 0.008}, {'post_id': 711, 'timestamp': Timestamp('2022-10-27 20:21:36+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 728, 'timestamp': Timestamp('2022-11-15 20:10:14+0000', tz='UTC'), 'polarity': -0.0183}, {'post_id': 728, 'timestamp': Timestamp('2022-11-16 07:18:26+0000', tz='UTC'), 'polarity': 0.1618}, {'post_id': 715, 'timestamp': Timestamp('2022-11-27 16:05:46+0000', tz='UTC'), 'polarity': 0.1018}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 15:36:49+0000', tz='UTC'), 'polarity': 0.1876}, {'post_id': 704, 'timestamp': Timestamp('2022-11-28 18:44:51+0000', tz='UTC'), 'polarity': 0.7515}, {'post_id': 708, 'timestamp': Timestamp('2022-12-04 09:52:01+0000', tz='UTC'), 'polarity': 0.9685}, {'post_id': 696, 'timestamp': Timestamp('2022-12-06 14:54:51+0000', tz='UTC'), 'polarity': 0.022}, {'post_id': 696, 'timestamp': Timestamp('2022-12-08 06:00:12+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 693, 'timestamp': Timestamp('2022-12-13 19:23:50+0000', tz='UTC'), 'polarity': 0.8868}, {'post_id': 717, 'timestamp': Timestamp('2022-12-17 18:26:25+0000', tz='UTC'), 'polarity': 0.1441}, {'post_id': 706, 'timestamp': Timestamp('2023-01-08 16:01:38+0000', tz='UTC'), 'polarity': 0.8378}, {'post_id': 710, 'timestamp': Timestamp('2023-01-10 22:04:04+0000', tz='UTC'), 'polarity': -0.0315}, {'post_id': 627, 'timestamp': Timestamp('2023-01-14 21:10:38+0000', tz='UTC'), 'polarity': 0.5084}, {'post_id': 624, 'timestamp': Timestamp('2023-01-24 11:42:35+0000', tz='UTC'), 'polarity': 0.0991}, {'post_id': 633, 'timestamp': Timestamp('2023-02-07 09:45:07+0000', tz='UTC'), 'polarity': 0.7311}, {'post_id': 804, 'timestamp': Timestamp('2023-02-11 22:55:56+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 631, 'timestamp': Timestamp('2023-02-11 22:57:05+0000', tz='UTC'), 'polarity': 0.1747}, {'post_id': 626, 'timestamp': Timestamp('2023-02-12 12:19:48+0000', tz='UTC'), 'polarity': -0.1755}, {'post_id': 542, 'timestamp': Timestamp('2023-03-01 11:53:32+0000', tz='UTC'), 'polarity': 0.7616}, {'post_id': 548, 'timestamp': Timestamp('2023-03-01 11:53:48+0000', tz='UTC'), 'polarity': -0.0968}, {'post_id': 553, 'timestamp': Timestamp('2023-03-05 16:25:16+0000', tz='UTC'), 'polarity': -0.0917}, {'post_id': 545, 'timestamp': Timestamp('2023-03-06 07:03:53+0000', tz='UTC'), 'polarity': 0.0675}, {'post_id': 623, 'timestamp': Timestamp('2023-03-14 07:57:40+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 546, 'timestamp': Timestamp('2023-04-15 18:08:57+0000', tz='UTC'), 'polarity': 0.1324}, {'post_id': 628, 'timestamp': Timestamp('2023-04-17 09:26:28+0000', tz='UTC'), 'polarity': 0.9893}, {'post_id': 731, 'timestamp': Timestamp('2023-04-19 12:26:14+0000', tz='UTC'), 'polarity': 0.8422}, {'post_id': 541, 'timestamp': Timestamp('2023-04-21 17:11:24+0000', tz='UTC'), 'polarity': 0.0553}, {'post_id': 555, 'timestamp': Timestamp('2023-04-24 14:52:05+0000', tz='UTC'), 'polarity': 0.4523}, {'post_id': 551, 'timestamp': Timestamp('2023-04-26 10:09:59+0000', tz='UTC'), 'polarity': 0.0333}, {'post_id': 618, 'timestamp': Timestamp('2023-04-27 19:34:50+0000', tz='UTC'), 'polarity': 0.0303}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 08:26:20+0000', tz='UTC'), 'polarity': 0.0442}, {'post_id': 449, 'timestamp': Timestamp('2023-05-06 13:38:31+0000', tz='UTC'), 'polarity': -0.7149}, {'post_id': 573, 'timestamp': Timestamp('2023-05-06 15:14:37+0000', tz='UTC'), 'polarity': 0.0463}, {'post_id': 537, 'timestamp': Timestamp('2023-05-08 06:23:19+0000', tz='UTC'), 'polarity': -0.1281}, {'post_id': 690, 'timestamp': Timestamp('2023-05-09 15:04:47+0000', tz='UTC'), 'polarity': -0.0449}, {'post_id': 448, 'timestamp': Timestamp('2023-05-14 20:18:12+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 444, 'timestamp': Timestamp('2023-05-23 17:22:57+0000', tz='UTC'), 'polarity': 0.2609}, {'post_id': 629, 'timestamp': Timestamp('2023-05-24 13:10:42+0000', tz='UTC'), 'polarity': 0.0604}, {'post_id': 443, 'timestamp': Timestamp('2023-05-27 01:37:11+0000', tz='UTC'), 'polarity': 0.2606}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:32+0000', tz='UTC'), 'polarity': 0.5525}, {'post_id': 447, 'timestamp': Timestamp('2023-06-01 01:10:45+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:23+0000', tz='UTC'), 'polarity': 0.6549}, {'post_id': 446, 'timestamp': Timestamp('2023-06-01 09:08:57+0000', tz='UTC'), 'polarity': 0.9597}, {'post_id': 478, 'timestamp': Timestamp('2023-06-07 21:09:56+0000', tz='UTC'), 'polarity': -0.0493}, {'post_id': 527, 'timestamp': Timestamp('2023-06-09 19:14:04+0000', tz='UTC'), 'polarity': 0.0675}]"
388,francesca.chirico.64,2023-06-01 09:12:58+00:00,0.0486,neutral,"['meravigliosi', 'tuoi', 'bimbi', 'sono', 'complimenti']",['no_hashtag'],"[{'post_id': 388, 'timestamp': Timestamp('2023-06-01 09:12:58+0000', tz='UTC'), 'polarity': 0.0486}]"
203,lcristianerochaa,2023-06-01 09:36:53+00:00,0.3004,neutral,"['red_heart red_heart', 'red_heart']","['miami', 'nights', 'ootn']","[{'post_id': 114, 'timestamp': Timestamp('2023-05-24 00:34:49+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 72, 'timestamp': Timestamp('2023-05-24 00:35:16+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 49, 'timestamp': Timestamp('2023-05-25 00:53:08+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 355, 'timestamp': Timestamp('2023-05-26 09:14:30+0000', tz='UTC'), 'polarity': 0.5897}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:53+0000', tz='UTC'), 'polarity': 0.3004}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:58+0000', tz='UTC'), 'polarity': 0.0283}, {'post_id': 51, 'timestamp': Timestamp('2023-06-01 09:39:37+0000', tz='UTC'), 'polarity': 0.3192}, {'post_id': 52, 'timestamp': Timestamp('2023-06-01 09:40:39+0000', tz='UTC'), 'polarity': 0.1853}, {'post_id': 53, 'timestamp': Timestamp('2023-06-01 09:41:47+0000', tz='UTC'), 'polarity': 0.1828}, {'post_id': 50, 'timestamp': Timestamp('2023-06-01 09:42:09+0000', tz='UTC'), 'polarity': 0.2959}]"
203,lcristianerochaa,2023-06-01 09:36:58+00:00,0.0283,neutral,"['linda maravilhosa', 'maravilhosa', 'linda']","['miami', 'nights', 'ootn']","[{'post_id': 114, 'timestamp': Timestamp('2023-05-24 00:34:49+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 72, 'timestamp': Timestamp('2023-05-24 00:35:16+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 49, 'timestamp': Timestamp('2023-05-25 00:53:08+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 355, 'timestamp': Timestamp('2023-05-26 09:14:30+0000', tz='UTC'), 'polarity': 0.5897}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:53+0000', tz='UTC'), 'polarity': 0.3004}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:58+0000', tz='UTC'), 'polarity': 0.0283}, {'post_id': 51, 'timestamp': Timestamp('2023-06-01 09:39:37+0000', tz='UTC'), 'polarity': 0.3192}, {'post_id': 52, 'timestamp': Timestamp('2023-06-01 09:40:39+0000', tz='UTC'), 'polarity': 0.1853}, {'post_id': 53, 'timestamp': Timestamp('2023-06-01 09:41:47+0000', tz='UTC'), 'polarity': 0.1828}, {'post_id': 50, 'timestamp': Timestamp('2023-06-01 09:42:09+0000', tz='UTC'), 'polarity': 0.2959}]"
51,lcristianerochaa,2023-06-01 09:39:37+00:00,0.3192,neutral,"['linda maravilhosa', 'maravilhosa red_heart', 'red_heart', 'maravilhosa', 'red_heart red_heart']","['cannes', 'riviera', 'touchdown', 'look', 'ad']","[{'post_id': 114, 'timestamp': Timestamp('2023-05-24 00:34:49+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 72, 'timestamp': Timestamp('2023-05-24 00:35:16+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 49, 'timestamp': Timestamp('2023-05-25 00:53:08+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 355, 'timestamp': Timestamp('2023-05-26 09:14:30+0000', tz='UTC'), 'polarity': 0.5897}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:53+0000', tz='UTC'), 'polarity': 0.3004}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:58+0000', tz='UTC'), 'polarity': 0.0283}, {'post_id': 51, 'timestamp': Timestamp('2023-06-01 09:39:37+0000', tz='UTC'), 'polarity': 0.3192}, {'post_id': 52, 'timestamp': Timestamp('2023-06-01 09:40:39+0000', tz='UTC'), 'polarity': 0.1853}, {'post_id': 53, 'timestamp': Timestamp('2023-06-01 09:41:47+0000', tz='UTC'), 'polarity': 0.1828}, {'post_id': 50, 'timestamp': Timestamp('2023-06-01 09:42:09+0000', tz='UTC'), 'polarity': 0.2959}]"
52,lcristianerochaa,2023-06-01 09:40:39+00:00,0.1853,neutral,"['red_heart red_heart', 'red_heart', 'abençoe', 'abençoe sempre', 'vcs']","['months', 'ago', 'till', 'biggest', 'dream']","[{'post_id': 114, 'timestamp': Timestamp('2023-05-24 00:34:49+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 72, 'timestamp': Timestamp('2023-05-24 00:35:16+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 49, 'timestamp': Timestamp('2023-05-25 00:53:08+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 355, 'timestamp': Timestamp('2023-05-26 09:14:30+0000', tz='UTC'), 'polarity': 0.5897}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:53+0000', tz='UTC'), 'polarity': 0.3004}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:58+0000', tz='UTC'), 'polarity': 0.0283}, {'post_id': 51, 'timestamp': Timestamp('2023-06-01 09:39:37+0000', tz='UTC'), 'polarity': 0.3192}, {'post_id': 52, 'timestamp': Timestamp('2023-06-01 09:40:39+0000', tz='UTC'), 'polarity': 0.1853}, {'post_id': 53, 'timestamp': Timestamp('2023-06-01 09:41:47+0000', tz='UTC'), 'polarity': 0.1828}, {'post_id': 50, 'timestamp': Timestamp('2023-06-01 09:42:09+0000', tz='UTC'), 'polarity': 0.2959}]"
53,lcristianerochaa,2023-06-01 09:41:47+00:00,0.1828,neutral,"['red_heart red_heart', 'red_heart']","['let', 'race', 'thanks', 'epic', 'day']","[{'post_id': 114, 'timestamp': Timestamp('2023-05-24 00:34:49+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 72, 'timestamp': Timestamp('2023-05-24 00:35:16+0000', tz='UTC'), 'polarity': 0.1033}, {'post_id': 49, 'timestamp': Timestamp('2023-05-25 00:53:08+0000', tz='UTC'), 'polarity': 0.2792}, {'post_id': 355, 'timestamp': Timestamp('2023-05-26 09:14:30+0000', tz='UTC'), 'polarity': 0.5897}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:53+0000', tz='UTC'), 'polarity': 0.3004}, {'post_id': 203, 'timestamp': Timestamp('2023-06-01 09:36:58+0000', tz='UTC'), 'polarity': 0.0283}, {'post_id': 51, 'timestamp': Timestamp('2023-06-01 09:39:37+0000', tz='UTC'), 'polarity': 0.3192}, {'post_id': 52, 'timestamp': Timestamp('2023-06-01 09:40:39+0000', tz='UTC'), 'polarity': 0.1853}, {'post_id': 53, 'timestamp': Timestamp('2023-06-01 09:41:47+0000', tz='UTC'), 'polarity': 0.1828}, {'post_id': 50, 'timestamp': Timestamp('2023-06-01 09:42:09+0000', tz='UTC'), 'polarity': 0.2959}]"
