commentUser,comment_count,polarity,keywords_comments,interaction_sequence,posts_sequence
katiebeanis,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 757, 'timestamp': '2021-05-07 23:03:17+00:00', 'polarity': 0.0}]",[757]
katieedriscoll,1,0.22,"['wow', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 188, 'timestamp': '2023-05-16 21:21:44+00:00', 'polarity': 0.22}]",[188]
katiefrankierobson,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 282, 'timestamp': '2023-05-22 09:44:33+00:00', 'polarity': 0.0}]",[282]
katjamautone,1,0.32,"['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 84, 'timestamp': '2023-05-26 18:08:21+00:00', 'polarity': 0.32}]",[84]
katloughrey,1,0.0,"['no', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 41, 'timestamp': '2023-06-06 09:51:22+00:00', 'polarity': 0.0}]",[41]
katy.c.george,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 557, 'timestamp': '2023-06-09 17:14:58+00:00', 'polarity': 0.08}]",[557]
kaur.kauture,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 238, 'timestamp': '2022-11-24 01:35:36+00:00', 'polarity': 0.46}]",[238]
kayladallemolle,1,0.035,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 338, 'timestamp': '2022-10-23 22:14:01+00:00', 'polarity': 0.035}]",[338]
kaylee_.madison,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 217, 'timestamp': '2023-05-17 13:58:13+00:00', 'polarity': 0.46}]",[217]
kayleighjwilson,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 549, 'timestamp': '2023-06-08 22:42:09+00:00', 'polarity': -0.08}]",[549]
kayparrot,1,0.3125,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 719, 'timestamp': '2023-05-31 01:21:51+00:00', 'polarity': 0.3125}]",[719]
kdfeaster22,1,0.2857142857142857,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 601, 'timestamp': '2023-06-02 04:29:09+00:00', 'polarity': 0.2857142857142857}]",[601]
kebabowelove,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 44, 'timestamp': '2023-06-02 04:16:14+00:00', 'polarity': 0.0}]",[44]
kebschdana,1,0.78,"['love', 'fire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 779, 'timestamp': '2023-04-30 08:52:35+00:00', 'polarity': 0.78}]",[779]
kecca_isabel,1,1.04,"['look', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 377, 'timestamp': '2023-05-16 17:43:07+00:00', 'polarity': 1.04}]",[377]
keelin.mcdonagh,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 753, 'timestamp': '2023-05-24 22:59:41+00:00', 'polarity': 0.0}]",[753]
keilaoliveirabrasil,1,0.16,"['que', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 313, 'timestamp': '2023-04-20 22:35:56+00:00', 'polarity': 0.16}]",[313]
keke_ch07,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 583, 'timestamp': '2023-06-02 23:07:37+00:00', 'polarity': 0.08}]",[583]
kelinedel,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 333, 'timestamp': '2023-04-19 20:18:10+00:00', 'polarity': 0.0}]",[333]
kellabyrd,1,0.5700000000000001,"['amazing', 'smiling_face_with_hearteyes', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 85, 'timestamp': '2023-03-23 11:44:15+00:00', 'polarity': 0.5700000000000001}]",[85]
kellyann1467,2,0.14625,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['no', 'love', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 646, 'timestamp': '2023-04-28 06:14:14+00:00', 'polarity': 0.3725}, {'post_id': 646, 'timestamp': '2023-04-28 06:15:07+00:00', 'polarity': -0.08}]","[646, 646]"
kellynederlof,1,0.16,"['red_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 340, 'timestamp': '2022-09-29 18:53:38+00:00', 'polarity': 0.16}]",[340]
kellyrinehart13,1,0.54,"['love', 'clapping_hands', 'amazing', 'beautiful', 'de']","[{'post_id': 35, 'timestamp': '2023-04-17 20:50:09+00:00', 'polarity': 0.54}]",[35]
kellywilliard,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 670, 'timestamp': '2023-03-26 01:16:56+00:00', 'polarity': 0.0}]",[670]
kelsey_hewlett,3,0.12666666666666668,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 312, 'timestamp': '2022-11-01 02:41:09+00:00', 'polarity': 0.0}, {'post_id': 70, 'timestamp': '2023-03-23 03:01:38+00:00', 'polarity': 0.0}, {'post_id': 67, 'timestamp': '2023-04-01 21:15:42+00:00', 'polarity': 0.38}]","[312, 70, 67]"
kelvasey20,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 396, 'timestamp': '2023-06-08 23:19:00+00:00', 'polarity': 0.0}]",[396]
kemendola,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 534, 'timestamp': '2023-06-06 23:06:17+00:00', 'polarity': 0.16}]",[534]
kenkoskincare,1,0.24,"['red_heartred_heartred_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 275, 'timestamp': '2022-12-29 15:21:58+00:00', 'polarity': 0.24}]",[275]
kennethbakerpfpmgphipk,1,0.35,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 321, 'timestamp': '2023-01-23 12:04:59+00:00', 'polarity': 0.35}]",[321]
kenzaitsidi,1,0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 156, 'timestamp': '2023-05-31 12:34:39+00:00', 'polarity': 0.16}]",[156]
keoma_diamante,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 566, 'timestamp': '2023-05-29 15:07:47+00:00', 'polarity': 0.08}]",[566]
kerstingeffert,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 311, 'timestamp': '2022-11-28 07:33:52+00:00', 'polarity': 0.08}]",[311]
kesariya_vilayati_001,1,0.12,"['look', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 537, 'timestamp': '2023-04-27 05:42:36+00:00', 'polarity': 0.12}]",[537]
kesco_homes,2,0.55,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 316, 'timestamp': '2023-01-11 22:27:30+00:00', 'polarity': 0.5}, {'post_id': 257, 'timestamp': '2023-01-27 17:46:37+00:00', 'polarity': 0.6}]","[316, 257]"
kevin7675thompson,1,0.99,"['beautiful', 'smiling_face_with_hearteyes', 'amazing', 'clapping_hands', 'de']","[{'post_id': 314, 'timestamp': '2023-01-18 13:34:48+00:00', 'polarity': 0.99}]",[314]
kevinthekiwi,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 434, 'timestamp': '2023-05-31 09:13:48+00:00', 'polarity': 0.0}]",[434]
keys_rebelle,1,0.25,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 775, 'timestamp': '2023-04-16 21:48:16+00:00', 'polarity': 0.25}]",[775]
khadijasalem__,1,-0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 753, 'timestamp': '2023-05-20 05:07:22+00:00', 'polarity': -0.16}]",[753]
khamis.santino,1,0.32,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 729, 'timestamp': '2023-05-14 09:10:52+00:00', 'polarity': 0.32}]",[729]
khanyokandawire,1,0.8,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 522, 'timestamp': '2023-05-12 06:08:20+00:00', 'polarity': 0.8}]",[522]
khicca_89,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 557, 'timestamp': '2023-05-25 09:08:51+00:00', 'polarity': 0.08}]",[557]
khldhmdbwnsyr,2,0.6000000000000001,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 223, 'timestamp': '2023-06-06 11:19:50+00:00', 'polarity': 0.4}, {'post_id': 223, 'timestamp': '2023-06-06 11:19:54+00:00', 'polarity': 0.8}]","[223, 223]"
khyen3,1,0.38,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 534, 'timestamp': '2023-06-06 11:46:06+00:00', 'polarity': 0.38}]",[534]
kianazakar,1,-0.2199999999999999,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 102, 'timestamp': '2023-06-02 07:53:16+00:00', 'polarity': -0.2199999999999999}]",[102]
kidmarie,1,0.0442857142857142,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 370, 'timestamp': '2023-06-06 17:07:01+00:00', 'polarity': 0.0442857142857142}]",[370]
kiera_the_model,1,0.16,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 530, 'timestamp': '2023-05-11 23:56:52+00:00', 'polarity': 0.16}]",[530]
kigori_gioielli,3,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 703, 'timestamp': '2023-03-12 21:21:22+00:00', 'polarity': 0.08}, {'post_id': 650, 'timestamp': '2023-04-23 07:15:48+00:00', 'polarity': 0.08}, {'post_id': 397, 'timestamp': '2023-06-08 11:31:35+00:00', 'polarity': 0.08}]","[703, 650, 397]"
kika100doute,3,0.09333333333333334,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 203, 'timestamp': '2023-06-02 01:03:24+00:00', 'polarity': 0.0}, {'post_id': 50, 'timestamp': '2023-06-02 01:11:26+00:00', 'polarity': 0.0}, {'post_id': 50, 'timestamp': '2023-06-02 01:12:07+00:00', 'polarity': 0.28}]","[203, 50, 50]"
kikistylediary,1,0.16,"['look', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 522, 'timestamp': '2023-05-11 16:34:30+00:00', 'polarity': 0.16}]",[522]
kim_soberano00,1,0.1666666666666666,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 497, 'timestamp': '2023-06-05 12:27:10+00:00', 'polarity': 0.1666666666666666}]",[497]
kimberlybalten,2,0.48000000000000004,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 310, 'timestamp': '2022-11-08 15:33:21+00:00', 'polarity': 0.8}, {'post_id': 17, 'timestamp': '2023-05-11 08:36:46+00:00', 'polarity': 0.16}]","[310, 17]"
kimcelinaa,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 184, 'timestamp': '2023-05-11 17:58:47+00:00', 'polarity': 0.0}]",[184]
kimma.enigma,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 754, 'timestamp': '2023-05-29 13:19:16+00:00', 'polarity': 0.08}]",[754]
kimn.kona,1,0.62,"['like', 'beautiful', 'fire', 'amazing', 'clapping_hands']","[{'post_id': 306, 'timestamp': '2023-05-11 06:18:13+00:00', 'polarity': 0.62}]",[306]
kingdre_6,1,0.6400000000000001,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 456, 'timestamp': '2023-06-09 04:23:40+00:00', 'polarity': 0.6400000000000001}]",[456]
kingjulianperry,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 788, 'timestamp': '2023-05-15 14:55:31+00:00', 'polarity': 0.0}]",[788]
kingpixee,1,0.44,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 801, 'timestamp': '2023-04-19 14:27:30+00:00', 'polarity': 0.44}]",[801]
kirankkaur,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 9, 'timestamp': '2023-05-22 19:17:02+00:00', 'polarity': 0.0}]",[9]
kirstenalandt,2,0.44000000000000006,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['smiling_face_with_hearteyessmiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 300, 'timestamp': '2022-12-01 22:09:43+00:00', 'polarity': 0.32}, {'post_id': 269, 'timestamp': '2023-05-24 14:59:11+00:00', 'polarity': 0.56}]","[300, 269]"
kirstenmagdalenab,1,0.2,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 284, 'timestamp': '2023-04-07 15:00:15+00:00', 'polarity': 0.2}]",[284]
kiss89_love,1,0.5,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 329, 'timestamp': '2023-04-18 21:50:57+00:00', 'polarity': 0.5}]",[329]
kissmykite,1,0.85,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 742, 'timestamp': '2023-04-20 00:46:38+00:00', 'polarity': 0.85}]",[742]
kitkat996132,1,-0.2199999999999999,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 508, 'timestamp': '2023-03-29 22:35:15+00:00', 'polarity': -0.2199999999999999}]",[508]
kk_recovering_perfectionist_,1,0.6799999999999999,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 754, 'timestamp': '2023-05-23 03:24:14+00:00', 'polarity': 0.6799999999999999}]",[754]
kkpouiqi,1,0.46,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 461, 'timestamp': '2023-06-02 10:04:17+00:00', 'polarity': 0.46}]",[461]
kleos_elif,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 702, 'timestamp': '2023-03-10 06:42:42+00:00', 'polarity': 0.4800000000000001}]",[702]
kmbef,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 654, 'timestamp': '2023-02-19 00:45:43+00:00', 'polarity': 0.0}]",[654]
knittinghouse35,1,0.0,[],"[{'post_id': 146, 'timestamp': '2023-06-05 17:41:57+00:00', 'polarity': nan}]",[146]
knutssonmora,1,-0.16,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 167, 'timestamp': '2023-06-06 14:41:35+00:00', 'polarity': -0.16}]",[167]
kobe.armstrong,3,0.10666666666666667,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 643, 'timestamp': '2023-06-07 14:57:00+00:00', 'polarity': 0.08}, {'post_id': 637, 'timestamp': '2023-06-07 14:58:07+00:00', 'polarity': 0.16}, {'post_id': 554, 'timestamp': '2023-06-07 14:58:49+00:00', 'polarity': 0.08}]","[643, 637, 554]"
koffialain63,2,0.08,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 189, 'timestamp': '2023-05-19 21:19:39+00:00', 'polarity': 0.0}, {'post_id': 189, 'timestamp': '2023-05-19 21:19:44+00:00', 'polarity': 0.16}]","[189, 189]"
koffirichard593,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 582, 'timestamp': '2023-05-11 08:29:41+00:00', 'polarity': 0.0}]",[582]
kokol1541,1,-0.4850000000000001,"['no', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 712, 'timestamp': '2023-03-18 12:13:14+00:00', 'polarity': -0.4850000000000001}]",[712]
koksharovad_,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 88, 'timestamp': '2023-06-01 19:53:37+00:00', 'polarity': 0.24}]",[88]
komessia,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 402, 'timestamp': '2023-06-07 09:11:28+00:00', 'polarity': 0.24}]",[402]
koochieklone,1,0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 570, 'timestamp': '2023-04-01 00:44:13+00:00', 'polarity': 0.08}]",[570]
koreymichellegreen,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 788, 'timestamp': '2023-05-29 19:28:05+00:00', 'polarity': 0.0}]",[788]
kostrishche_channel,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 44, 'timestamp': '2023-06-03 13:30:19+00:00', 'polarity': 0.16}]",[44]
kp_mez,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 385, 'timestamp': '2023-04-26 19:45:39+00:00', 'polarity': 0.0}]",[385]
kripasri,1,0.3399999999999999,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 588, 'timestamp': '2023-04-21 15:59:23+00:00', 'polarity': 0.3399999999999999}]",[588]
kristianlaliberte,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 11, 'timestamp': '2023-05-28 01:38:39+00:00', 'polarity': 0.4800000000000001}]",[11]
kristinegogsadze,1,0.16,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 17, 'timestamp': '2023-05-11 10:15:20+00:00', 'polarity': 0.16}]",[17]
krlr21,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 680, 'timestamp': '2023-04-24 10:21:15+00:00', 'polarity': 0.0}]",[680]
krstyclrk,1,0.52,"['love', 'smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 573, 'timestamp': '2023-05-05 20:44:03+00:00', 'polarity': 0.52}]",[573]
ktireland,1,0.5,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 743, 'timestamp': '2023-03-24 02:35:07+00:00', 'polarity': 0.5}]",[743]
kucukustaethem,1,0.24,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 43, 'timestamp': '2023-06-03 13:22:29+00:00', 'polarity': 0.24}]",[43]
kuks1981,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 282, 'timestamp': '2023-05-22 06:55:08+00:00', 'polarity': 0.0}]",[282]
kunalmandal199712,1,0.3333333333333333,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 230, 'timestamp': '2023-06-06 10:46:03+00:00', 'polarity': 0.3333333333333333}]",[230]
kunwar.uma9384,1,0.6,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 739, 'timestamp': '2023-05-14 23:00:15+00:00', 'polarity': 0.6}]",[739]
kushagra_tokas,1,0.28,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 673, 'timestamp': '2023-05-01 02:34:50+00:00', 'polarity': 0.28}]",[673]
kutufitta,1,0.8,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 230, 'timestamp': '2023-06-01 21:08:17+00:00', 'polarity': 0.8}]",[230]
kvffvk,1,0.54,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 657, 'timestamp': '2023-04-16 20:04:00+00:00', 'polarity': 0.54}]",[657]
kyanavlsco,1,0.6200000000000001,"['love', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 161, 'timestamp': '2023-06-04 01:00:35+00:00', 'polarity': 0.6200000000000001}]",[161]
kydracolor,1,0.8,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 15, 'timestamp': '2023-05-28 09:30:17+00:00', 'polarity': 0.8}]",[15]
kydz_zz,1,0.0,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 405, 'timestamp': '2023-06-09 14:57:29+00:00', 'polarity': 0.0}]",[405]
kylesweeney_illustration,1,0.35,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 566, 'timestamp': '2023-06-06 04:56:56+00:00', 'polarity': 0.35}]",[566]
kyushi.original_,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 234, 'timestamp': '2023-04-19 18:05:20+00:00', 'polarity': -0.08}]",[234]
l10r1x,1,0.24,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 53, 'timestamp': '2023-05-30 17:20:48+00:00', 'polarity': 0.24}]",[53]
l7nnoncharts,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 583, 'timestamp': '2023-06-02 20:52:52+00:00', 'polarity': 0.4800000000000001}]",[583]
l8822_jamy,1,0.9600000000000002,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 705, 'timestamp': '2023-05-09 01:47:24+00:00', 'polarity': 0.9600000000000002}]",[705]
l_a_b_i_a_n_c_a,1,0.08,"['red_heart', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 728, 'timestamp': '2022-11-15 16:50:18+00:00', 'polarity': 0.08}]",[728]
la.mode_sima,1,0.75,"['beautiful', 'amazing', 'clapping_hands', 'de', 'fire']","[{'post_id': 460, 'timestamp': '2023-04-28 10:25:18+00:00', 'polarity': 0.75}]",[460]
la_marina___,1,0.08,"['please', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 248, 'timestamp': '2023-04-30 04:28:09+00:00', 'polarity': 0.08}]",[248]
la_monro,1,0.7,"['fire', 'amazing', 'beautiful', 'clapping_hands', 'de']","[{'post_id': 824, 'timestamp': '2023-04-12 20:32:58+00:00', 'polarity': 0.7}]",[824]
la_noura,1,0.4800000000000001,"['fire', 'firefirefire', 'amazing', 'beautiful', 'clapping_hands']","[{'post_id': 281, 'timestamp': '2023-05-22 07:34:56+00:00', 'polarity': 0.4800000000000001}]",[281]
la_yaya83,1,-0.08,"['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 152, 'timestamp': '2023-06-06 19:30:30+00:00', 'polarity': -0.08}]",[152]
labottegadellargento,5,0.5920000000000001,"['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['smiling_face_with_hearteyes', 'amazing', 'beautiful', 'clapping_hands', 'de'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire'] ['amazing', 'beautiful', 'clapping_hands', 'de', 'fire']","[{'post_id': 243, 'timestamp': '2023-05-31 11:57:10+00:00', 'polarity': 0.16}, {'post_id': 251, 'timestamp': '2023-05-31 11:57:20+00:00', 'polarity': 0.8800000000000001}, {'post_id': 373, 'timestamp': '2023-05-31 11:57:38+00:00', 'polarity': 0.16}, {'post_id': 389, 'timestamp': '2023-05-31 11:58:17+00:00', 'polarity': 1.2000000000000002}, {'post_id': 388, 'timestamp': '2023-05-31 11:58:31+00:00', 'polarity': 0.56}]","[243, 251, 373, 389, 388]"
